measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),105,Antigua and Barbuda,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,24720.2604109,28372.6977472,21356.0093372
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,27749.375587000002,31030.7126459,24771.054686
2,DALYs (Disability-Adjusted Life Years),35443,Nagano,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16075.4589956,19266.9412159,13183.3544556
2,DALYs (Disability-Adjusted Life Years),119,Trinidad and Tobago,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,38581.686244000004,42151.9798529,35200.4093613
2,DALYs (Disability-Adjusted Life Years),40,Turkmenistan,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,50521.077735800005,54619.1637773,46664.507930299995
2,DALYs (Disability-Adjusted Life Years),41,Uzbekistan,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,40582.8258278,44508.4365721,37022.479025299996
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,53274.925108899995,59766.692869000006,46577.5819057
2,DALYs (Disability-Adjusted Life Years),35454,Tottori,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,21171.9731145,24109.7947171,18506.9063848
2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,26133.6784363,29645.5051265,22727.3738049
2,DALYs (Disability-Adjusted Life Years),4667,Sinaloa,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,23950.8679413,27282.715850700002,20729.0698715
2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,24714.511001299998,27881.734924599998,21963.1584139
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,61389.290461000004,67868.7874681,55459.8744078
2,DALYs (Disability-Adjusted Life Years),218,Togo,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,68743.8911085,74113.0876,63677.0849276
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,19115.0246133,22484.535149400002,15941.993541999998
2,DALYs (Disability-Adjusted Life Years),143,Iraq,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,44138.328445600004,50736.451931,37736.6495169
2,DALYs (Disability-Adjusted Life Years),107,Barbados,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,25939.4034823,30063.5165871,22381.8744091
2,DALYs (Disability-Adjusted Life Years),214,Nigeria,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,77129.6000041,83415.525756,71142.42890299999
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,18820.5604298,21992.8284699,15867.8050875
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,51443.281351000005,55251.487835199994,48012.9004995
2,DALYs (Disability-Adjusted Life Years),4651,Distrito Federal,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,25379.575532100003,28757.937603799997,22345.440609
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,62313.1379583,67687.3672427,57141.2654408
2,DALYs (Disability-Adjusted Life Years),165,Pakistan,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,42945.8625525,47897.300843200006,38291.4983858
2,DALYs (Disability-Adjusted Life Years),4649,Chiapas,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,28029.7419178,31659.2078226,24908.8814829
2,DALYs (Disability-Adjusted Life Years),349,Greenland,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,36840.224127299996,42267.167340500004,31706.0764318
2,DALYs (Disability-Adjusted Life Years),78,Denmark,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,27185.268984,30445.7799937,24170.304119700002
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,59445.8402501,68532.3274955,51150.2906751
2,DALYs (Disability-Adjusted Life Years),4663,Puebla,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,39439.6661601,42873.9518262,36303.6226304
2,DALYs (Disability-Adjusted Life Years),49,Macedonia,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,26881.0799822,30110.5717168,23988.585303
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,89661.0240257,94924.9318634,84650.0077797
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,22538.2435006,26294.203108,19108.2352451
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,61171.544810800006,67860.4718194,54834.2064555
2,DALYs (Disability-Adjusted Life Years),35462,K?chi,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,17254.3608886,20336.3284855,14591.913768699998
